Snapshot,Snapshot UTC,GW,GW finished,ID,Player,Team,Pos,Price,Owned %,Form,Total pts,GW pts,PPG,Minutes,Starts,Goals,Assists,xGI,DEFCON,DEFCON per 90,Exp pts next,Status,Chance next GW,Transfers in (GW),Transfers out (GW),Price change (GW)
2026-08-21,2026-08-21 21:03,1,False,149,Colwill,CHE,DEF,5.0,1.6,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.2,Available,,582,169,0.0
2026-08-21,2026-08-21 21:03,1,False,150,M.Sarr,CHE,DEF,4.5,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.7,Available,,46,17,0.0
2026-08-21,2026-08-21 21:03,1,False,151,Acheampong,CHE,DEF,4.5,0.3,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.7,Available,,92,64,0.0
2026-08-21,2026-08-21 21:03,1,False,152,Palestra,CHE,DEF,5.5,3.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.5,Available,,502,229,0.0
2026-08-21,2026-08-21 21:03,1,False,153,Disasi,CHE,DEF,4.5,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.7,Available,,47,11,0.0
2026-08-21,2026-08-21 21:03,1,False,154,Palmer,CHE,MID,9.5,10.4,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,3.2,Available,,514,814,0.0
2026-08-21,2026-08-21 21:03,1,False,155,Enzo,CHE,MID,7.0,5.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.5,Available,,1048,825,0.0
2026-08-21,2026-08-21 21:03,1,False,156,Neto,CHE,MID,6.5,1.3,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.3,Available,,274,229,0.0
2026-08-21,2026-08-21 21:03,1,False,157,Estêvão,CHE,MID,6.5,1.3,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.3,Available,,318,388,0.0
2026-08-21,2026-08-21 21:03,1,False,158,Gittens,CHE,MID,6.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.1,Available,,11,16,0.0
2026-08-21,2026-08-21 21:03,1,False,159,Caicedo,CHE,MID,5.5,3.9,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.0,Available,,845,516,0.0
2026-08-21,2026-08-21 21:03,1,False,160,Garnacho,AVL,MID,6.0,0.6,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.1,Available,,130,152,0.0
2026-08-21,2026-08-21 21:03,1,False,161,Lavia,CHE,MID,5.0,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.5,Available,,24,14,0.0
2026-08-21,2026-08-21 21:03,1,False,162,Andrey Santos,MUN,MID,5.0,1.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.5,Available,,389,237,0.0
2026-08-21,2026-08-21 21:03,1,False,163,D.Essugo,CHE,MID,4.5,0.2,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,88,55,0.0
2026-08-21,2026-08-21 21:03,1,False,164,Quenda,CHE,MID,5.5,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.0,Available,100.0,10,10,0.0
2026-08-21,2026-08-21 21:03,1,False,165,João Pedro,CHE,FWD,7.5,64.4,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.4,Available,,3942,1463,0.0
2026-08-21,2026-08-21 21:03,1,False,166,N.Jackson,CHE,FWD,6.5,0.3,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.1,Available,,106,138,0.0
2026-08-21,2026-08-21 21:03,1,False,167,Delap,CHE,FWD,5.5,0.5,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.8,Available,,104,142,0.0
2026-08-21,2026-08-21 21:03,1,False,168,Marc Guiu,CHE,FWD,5.0,0.5,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.4,Available,,155,121,0.0
2026-08-21,2026-08-21 21:03,1,False,169,Mheuka,CHE,FWD,4.5,0.3,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,133,93,0.0
2026-08-21,2026-08-21 21:03,1,False,170,Emegha,CHE,FWD,5.0,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.4,Available,100.0,119,49,0.0
2026-08-21,2026-08-21 21:03,1,False,171,Dovin,COV,GKP,4.0,1.6,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,51,139,0.0
2026-08-21,2026-08-21 21:03,1,False,172,Wilson,COV,GKP,4.5,0.5,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.9,Available,,14,96,0.0
2026-08-21,2026-08-21 21:03,1,False,173,Thomas,COV,DEF,4.0,8.1,1.0,1,1,1.0,90,1,0,0,0.1,9,9.0,1.0,Available,,905,291,0.0
2026-08-21,2026-08-21 21:03,1,False,174,Kitching,COV,DEF,4.0,0.7,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,33,91,0.0
2026-08-21,2026-08-21 21:03,1,False,175,van Ewijk,COV,DEF,4.0,14.0,1.0,1,1,1.0,90,1,0,0,0.01,7,7.0,1.0,Available,,1798,563,0.0
2026-08-21,2026-08-21 21:03,1,False,176,Dasilva,COV,DEF,4.0,0.8,1.0,1,1,1.0,90,1,0,0,0.02,6,6.0,1.0,Available,,167,74,0.0
2026-08-21,2026-08-21 21:03,1,False,177,Kesler-Hayden,COV,DEF,4.0,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,13,12,0.0
2026-08-21,2026-08-21 21:03,1,False,178,Bidwell,COV,DEF,4.0,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,199,25,0.0
2026-08-21,2026-08-21 21:03,1,False,179,Latibeaudiere,COV,DEF,4.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,10,12,0.0
2026-08-21,2026-08-21 21:03,1,False,180,Woolfenden,COV,DEF,4.0,0.2,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,39,38,0.0
2026-08-21,2026-08-21 21:03,1,False,181,Brau,COV,DEF,4.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,7,12,0.0
2026-08-21,2026-08-21 21:03,1,False,182,Amenda,COV,DEF,4.0,0.9,1.0,1,1,1.0,90,1,0,0,0.01,9,9.0,1.0,Available,,178,81,0.0
2026-08-21,2026-08-21 21:03,1,False,183,Rudoni,COV,MID,5.0,0.1,1.0,1,1,1.0,20,0,0,0,0.15,5,22.5,1.5,Available,100.0,39,40,0.0
2026-08-21,2026-08-21 21:03,1,False,184,Grimes,COV,MID,5.0,0.2,2.0,2,2,2.0,90,1,0,0,0.02,8,8.0,1.5,Available,,206,34,0.0
2026-08-21,2026-08-21 21:03,1,False,185,Sakamoto,COV,MID,5.0,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.5,Available,,15,38,0.0
2026-08-21,2026-08-21 21:03,1,False,186,Mason-Clark,COV,MID,5.5,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.0,Available,100.0,19,60,0.0
2026-08-21,2026-08-21 21:03,1,False,187,Eccles,COV,MID,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.5,Available,,5,6,0.0
2026-08-21,2026-08-21 21:03,1,False,188,Torp,COV,MID,5.5,0.2,1.0,1,1,1.0,28,0,0,0,0.11,1,3.21,2.0,Available,,9,53,0.0
2026-08-21,2026-08-21 21:03,1,False,189,Shepherd,COV,MID,4.5,0.3,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,82,72,0.0
2026-08-21,2026-08-21 21:03,1,False,190,Tchaouna,COV,MID,5.5,0.1,2.0,2,2,2.0,81,1,0,0,0.06,8,8.89,2.0,Available,,90,20,0.0
2026-08-21,2026-08-21 21:03,1,False,191,Borges Rodrigues,COV,MID,4.5,0.2,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,34,28,0.0
2026-08-21,2026-08-21 21:03,1,False,192,Andrews,COV,MID,4.5,0.7,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,165,143,0.0
2026-08-21,2026-08-21 21:03,1,False,193,Wright,COV,FWD,5.5,0.2,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Injured,0.0,9,323,0.0
2026-08-21,2026-08-21 21:03,1,False,194,Thomas-Asante,COV,FWD,5.0,0.8,2.0,2,2,2.0,69,1,0,0,0.01,6,7.83,1.4,Available,,671,125,0.0
2026-08-21,2026-08-21 21:03,1,False,195,Simms,COV,FWD,5.0,0.9,2.0,2,2,2.0,69,1,0,0,0.01,3,3.91,1.4,Available,,708,142,0.0
2026-08-21,2026-08-21 21:03,1,False,196,Markelo,COV,FWD,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Unavailable,0.0,0,40,0.0
2026-08-21,2026-08-21 21:03,1,False,197,Bassette,COV,FWD,4.5,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Unavailable,0.0,0,47,0.0
2026-08-21,2026-08-21 21:03,1,False,198,Henderson,CRY,GKP,5.0,1.9,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.0,Doubtful,75.0,38,942,0.0
2026-08-21,2026-08-21 21:03,1,False,199,Benitez,CRY,GKP,4.5,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.9,Available,,34,16,0.0
2026-08-21,2026-08-21 21:03,1,False,200,Lacroix,CHE,DEF,6.0,8.9,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.8,Available,,1152,1062,0.0
2026-08-21,2026-08-21 21:03,1,False,201,Muñoz,CRY,DEF,5.5,9.8,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.5,Available,,1809,948,0.0
2026-08-21,2026-08-21 21:03,1,False,202,Richards,CRY,DEF,5.0,0.7,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.2,Available,,164,80,0.0
2026-08-21,2026-08-21 21:03,1,False,203,Canvot,CRY,DEF,5.0,0.3,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.2,Available,,35,47,0.0
2026-08-21,2026-08-21 21:03,1,False,204,Mitchell,CRY,DEF,4.5,6.5,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.7,Available,,576,352,0.0
2026-08-21,2026-08-21 21:03,1,False,205,Sosa,CRY,DEF,4.5,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.7,Available,,9,4,0.0
2026-08-21,2026-08-21 21:03,1,False,206,Chadi Riad,CRY,DEF,4.5,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.7,Available,,48,14,0.0
2026-08-21,2026-08-21 21:03,1,False,207,Mingueza,CRY,DEF,4.5,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.7,Available,,12,13,0.0
2026-08-21,2026-08-21 21:03,1,False,208,Sarr,CRY,MID,6.5,4.7,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.3,Available,,379,921,0.0
2026-08-21,2026-08-21 21:03,1,False,209,Johnson,EVE,MID,6.0,0.2,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.1,Available,,20,33,0.0
2026-08-21,2026-08-21 21:03,1,False,210,Wharton,CRY,MID,5.5,0.9,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.0,Available,100.0,155,127,0.0
2026-08-21,2026-08-21 21:03,1,False,211,Yeremy,CRY,MID,5.5,0.2,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.0,Available,,15,19,0.0
2026-08-21,2026-08-21 21:03,1,False,212,Hughes,CRY,MID,4.5,12.2,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,1554,596,0.0
2026-08-21,2026-08-21 21:03,1,False,213,Lerma,CRY,MID,5.0,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.5,Available,,18,20,0.0
2026-08-21,2026-08-21 21:03,1,False,214,Kamada,CRY,MID,5.0,0.3,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.5,Available,,55,44,0.0
2026-08-21,2026-08-21 21:03,1,False,215,Devenny,CRY,MID,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.5,Available,,4,4,0.0
2026-08-21,2026-08-21 21:03,1,False,216,Esse,CRY,MID,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.5,Available,,12,10,0.0
2026-08-21,2026-08-21 21:03,1,False,217,M.França,CRY,MID,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.5,Available,,1,4,0.0
2026-08-21,2026-08-21 21:03,1,False,218,Doucouré,CRY,MID,5.0,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.5,Available,,20,15,0.0
2026-08-21,2026-08-21 21:03,1,False,219,J.Rak-Sakyi,CRY,MID,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.5,Available,,1,2,0.0
2026-08-21,2026-08-21 21:03,1,False,220,Cardines,CRY,DEF,4.5,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Unavailable,0.0,0,4,0.0
2026-08-21,2026-08-21 21:03,1,False,221,Drakes-Thomas,CRY,MID,4.5,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,31,15,0.0
2026-08-21,2026-08-21 21:03,1,False,222,Strand Larsen,CRY,FWD,6.0,0.6,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.0,Available,,56,88,0.0
2026-08-21,2026-08-21 21:03,1,False,223,Mateta,CRY,FWD,6.5,5.7,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.1,Available,,757,818,0.0
2026-08-21,2026-08-21 21:03,1,False,224,Nketiah,CRY,FWD,5.5,0.5,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.8,Available,,87,78,0.0
2026-08-21,2026-08-21 21:03,1,False,225,Uche,CRY,FWD,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Unavailable,0.0,0,0,0.0
2026-08-21,2026-08-21 21:03,1,False,226,Pickford,EVE,GKP,5.5,7.9,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,3.3,Available,,662,636,0.0
2026-08-21,2026-08-21 21:03,1,False,227,Travers,EVE,GKP,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.6,Available,,2,4,0.0
2026-08-21,2026-08-21 21:03,1,False,228,King,EVE,GKP,4.5,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.9,Available,,18,5,0.0
2026-08-21,2026-08-21 21:03,1,False,229,Tarkowski,EVE,DEF,6.0,8.6,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.8,Available,,644,769,0.0
2026-08-21,2026-08-21 21:03,1,False,230,Branthwaite,EVE,DEF,5.5,1.6,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.5,Available,,335,220,0.0
2026-08-21,2026-08-21 21:03,1,False,231,Keane,EVE,DEF,5.0,1.7,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.2,Available,,208,121,0.0
2026-08-21,2026-08-21 21:03,1,False,232,O'Brien,EVE,DEF,5.0,0.5,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.2,Available,,72,49,0.0
2026-08-21,2026-08-21 21:03,1,False,233,Mykolenko,EVE,DEF,4.5,1.5,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.7,Available,,182,146,0.0
2026-08-21,2026-08-21 21:03,1,False,234,Patterson,EVE,DEF,4.5,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.7,Available,,12,6,0.0
2026-08-21,2026-08-21 21:03,1,False,235,Aznou,EVE,DEF,4.0,0.2,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,54,19,0.0
2026-08-21,2026-08-21 21:03,1,False,236,Dewsbury-Hall,EVE,MID,6.5,3.2,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.3,Available,,204,446,0.0
2026-08-21,2026-08-21 21:03,1,False,237,Ndiaye,EVE,MID,6.0,16.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.1,Available,,1133,1135,0.0
2026-08-21,2026-08-21 21:03,1,False,238,Grealish,MCI,MID,6.5,0.2,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.3,Available,100.0,55,63,0.0
2026-08-21,2026-08-21 21:03,1,False,239,Garner,EVE,MID,6.0,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.5,Doubtful,25.0,10,93,0.0
2026-08-21,2026-08-21 21:03,1,False,240,Iroegbunam,EVE,MID,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Injured,0.0,0,15,0.0
2026-08-21,2026-08-21 21:03,1,False,241,McNeil,CRY,MID,5.5,0.2,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.0,Available,,12,26,0.0
2026-08-21,2026-08-21 21:03,1,False,242,George,EVE,MID,5.5,0.3,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.0,Available,,28,33,0.0
2026-08-21,2026-08-21 21:03,1,False,243,Alcaraz,EVE,MID,5.0,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.5,Available,,57,23,0.0
2026-08-21,2026-08-21 21:03,1,False,244,Armstrong,EVE,MID,5.0,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.5,Available,,32,13,0.0
2026-08-21,2026-08-21 21:03,1,False,245,Dibling,EVE,MID,5.5,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.0,Available,,5,15,0.0
2026-08-21,2026-08-21 21:03,1,False,246,Röhl,EVE,MID,5.0,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.5,Available,,9,5,0.0
2026-08-21,2026-08-21 21:03,1,False,247,Hackney,EVE,MID,5.5,0.3,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.0,Available,,21,39,0.0
2026-08-21,2026-08-21 21:03,1,False,248,Beto,EVE,FWD,5.5,2.8,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.8,Available,,360,371,0.0
2026-08-21,2026-08-21 21:03,1,False,249,Barry,EVE,FWD,5.5,1.3,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.8,Available,,251,186,0.0
2026-08-21,2026-08-21 21:03,1,False,250,Leno,FUL,GKP,4.5,3.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.9,Available,,276,149,0.0
2026-08-21,2026-08-21 21:03,1,False,251,Lecomte,FUL,GKP,4.0,1.2,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,45,70,0.0
2026-08-21,2026-08-21 21:03,1,False,252,McNally,FUL,GKP,4.0,0.2,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,23,11,0.0
2026-08-21,2026-08-21 21:03,1,False,253,Andersen,FUL,DEF,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Suspended,0.0,6,15,0.0
2026-08-21,2026-08-21 21:03,1,False,254,Robinson,FUL,DEF,4.5,1.7,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.7,Available,,493,118,0.0
2026-08-21,2026-08-21 21:03,1,False,255,J.Cuenca,FUL,DEF,4.5,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.7,Available,,11,3,0.0
2026-08-21,2026-08-21 21:03,1,False,256,Tete,FUL,DEF,4.5,0.3,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.7,Available,,25,30,0.0
2026-08-21,2026-08-21 21:03,1,False,257,Bassey,FUL,DEF,4.5,0.7,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.7,Available,,296,72,0.0
2026-08-21,2026-08-21 21:03,1,False,258,Castagne,FUL,DEF,4.5,0.3,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.7,Available,,43,30,0.0
2026-08-21,2026-08-21 21:03,1,False,259,Diop,IPS,DEF,4.0,18.6,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,1517,556,0.0
2026-08-21,2026-08-21 21:03,1,False,260,Wilson,LEE,MID,6.5,6.4,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.3,Available,,378,834,0.0
2026-08-21,2026-08-21 21:03,1,False,261,Iwobi,FUL,MID,5.5,1.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.0,Available,,98,118,0.0
2026-08-21,2026-08-21 21:03,1,False,262,Smith Rowe,FUL,MID,5.5,0.4,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.0,Available,,42,49,0.0
2026-08-21,2026-08-21 21:03,1,False,263,Kevin,FUL,MID,5.5,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.0,Available,,11,14,0.0
2026-08-21,2026-08-21 21:03,1,False,264,Bobb,FUL,MID,5.5,0.3,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.0,Available,,49,54,0.0
2026-08-21,2026-08-21 21:03,1,False,265,Berge,FUL,MID,5.0,0.4,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.5,Available,,73,52,0.0
2026-08-21,2026-08-21 21:03,1,False,266,Cairney,FUL,MID,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Injured,0.0,1,3,0.0
2026-08-21,2026-08-21 21:03,1,False,267,Lukić,IPS,MID,5.0,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.5,Available,,8,10,0.0
2026-08-21,2026-08-21 21:03,1,False,268,King,FUL,MID,5.5,0.2,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,2.0,Available,,4,20,0.0
2026-08-21,2026-08-21 21:03,1,False,269,Sessegnon,FUL,DEF,4.5,0.5,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.7,Available,,57,21,0.0
2026-08-21,2026-08-21 21:03,1,False,270,Reed,FUL,MID,4.5,1.6,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,569,186,0.0
2026-08-21,2026-08-21 21:03,1,False,271,Muniz,FUL,FWD,5.5,0.6,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.8,Available,,92,106,0.0
2026-08-21,2026-08-21 21:03,1,False,272,Kusi-Asare,FUL,FWD,4.5,7.5,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,887,413,0.0
2026-08-21,2026-08-21 21:03,1,False,273,Phillips,HUL,GKP,4.0,1.6,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,98,99,0.0
2026-08-21,2026-08-21 21:03,1,False,274,Butland,HUL,GKP,4.5,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Injured,0.0,7,85,0.0
2026-08-21,2026-08-21 21:03,1,False,275,Cartwright,HUL,GKP,4.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Unavailable,0.0,0,7,0.0
2026-08-21,2026-08-21 21:03,1,False,276,Lo-Tutala,HUL,GKP,4.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Unavailable,0.0,0,28,0.0
2026-08-21,2026-08-21 21:03,1,False,277,Egan,HUL,DEF,4.0,1.5,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,104,101,0.0
2026-08-21,2026-08-21 21:03,1,False,278,Hughes,HUL,DEF,4.0,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Injured,0.0,6,88,0.0
2026-08-21,2026-08-21 21:03,1,False,279,Ajayi,HUL,DEF,4.0,1.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,136,87,0.0
2026-08-21,2026-08-21 21:03,1,False,280,Coyle,HUL,DEF,4.0,0.7,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,31,66,0.0
2026-08-21,2026-08-21 21:03,1,False,281,Drameh,HUL,DEF,4.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,100.0,6,6,0.0
2026-08-21,2026-08-21 21:03,1,False,282,Giles,HUL,DEF,4.0,0.8,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,32,52,0.0
2026-08-21,2026-08-21 21:03,1,False,283,Jacob,HUL,DEF,4.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Injured,0.0,3,14,0.0
2026-08-21,2026-08-21 21:03,1,False,284,McCarthy,HUL,DEF,4.0,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,11,14,0.0
2026-08-21,2026-08-21 21:03,1,False,285,McNair,HUL,DEF,4.0,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,12,3,0.0
2026-08-21,2026-08-21 21:03,1,False,286,Belloumi,HUL,MID,5.0,0.5,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.5,Available,,86,46,0.0
2026-08-21,2026-08-21 21:03,1,False,287,Millar,HUL,MID,5.0,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.5,Available,,4,16,0.0
2026-08-21,2026-08-21 21:03,1,False,288,Dowell,HUL,MID,4.5,0.4,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,84,50,0.0
2026-08-21,2026-08-21 21:03,1,False,289,Crooks,HUL,MID,4.5,0.7,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,159,76,0.0
2026-08-21,2026-08-21 21:03,1,False,290,Slater,HUL,MID,4.5,3.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.0,Available,,551,188,0.0
2026-08-21,2026-08-21 21:03,1,False,291,Matazo,HUL,MID,4.5,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Injured,0.0,1,2,0.0
2026-08-21,2026-08-21 21:03,1,False,292,Ömür,HUL,MID,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.5,Available,,5,7,0.0
2026-08-21,2026-08-21 21:03,1,False,293,Kamara,HUL,MID,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Unavailable,0.0,0,12,0.0
2026-08-21,2026-08-21 21:03,1,False,294,Zambrano,HUL,MID,4.5,0.1,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Injured,0.0,19,91,0.0
2026-08-21,2026-08-21 21:03,1,False,295,McBurnie,HUL,FWD,5.5,1.3,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.8,Available,,167,134,0.0
2026-08-21,2026-08-21 21:03,1,False,296,Akintola,HUL,MID,5.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,1.5,Available,,39,12,0.0
2026-08-21,2026-08-21 21:03,1,False,297,Gyabi,HUL,MID,4.5,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Injured,0.0,2,22,0.0
2026-08-21,2026-08-21 21:03,1,False,298,Destan,HUL,FWD,4.5,0.4,0.0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,Unavailable,0.0,0,543,0.0
